code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,is_withdrawn,total_clicks,avg_clicks,last_interaction_day,active_days,avg_score,max_score,total_assessments,total_submitted,assessment_completion_rate,module_presentation_length,risk_label,low_engagement,low_score
DDD,2014B,1843355,M,East Anglian Region,Lower Than A Level,90-100%,35-55,1,60,N,Fail,-129.0,,0,468.0,2.571428571428572,105.0,40.0,35.0,42.0,3.0,3.0,1.0,241,1,1,1
DDD,2014B,1845093,F,London Region,A Level or Equivalent,0-10%,35-55,2,150,N,Withdrawn,-193.0,-133.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,1903131,M,East Anglian Region,Lower Than A Level,40-50%,35-55,1,120,N,Fail,-25.0,,0,48.0,2.0869565217391304,146.0,3.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,1939179,F,London Region,Lower Than A Level,20-30%,35-55,0,210,N,Fail,-44.0,,0,4139.0,2.6824368114063515,240.0,184.0,41.0,47.0,5.0,5.0,1.0,241,1,0,1
DDD,2014B,1981053,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,Y,Withdrawn,-140.0,31.0,1,57.0,1.6764705882352942,25.0,14.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,1986370,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,-27.0,152.0,1,1457.0,2.9315895372233403,156.0,107.0,72.75,86.0,4.0,4.0,1.0,241,1,0,0
DDD,2014B,1994454,M,North Western Region,Lower Than A Level,30-40%,35-55,1,60,Y,Withdrawn,-114.0,9.0,1,133.0,1.9275362318840576,8.0,13.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2001102,F,Wales,Lower Than A Level,50-60%,35-55,1,120,Y,Withdrawn,-24.0,144.0,1,1485.0,2.5961538461538463,143.0,62.0,37.75,48.0,4.0,4.0,1.0,241,1,0,1
DDD,2014B,2002727,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,-28.0,,0,22.0,1.2941176470588236,82.0,5.0,82.0,82.0,1.0,0.0,0.0,241,1,1,0
DDD,2014B,2043916,M,South East Region,Lower Than A Level,90-100%,35-55,1,120,N,Withdrawn,-28.0,5.0,1,22.0,1.5714285714285714,5.0,3.0,61.0,61.0,1.0,0.0,0.0,241,1,1,1
DDD,2014B,2046628,M,Ireland,HE Qualification,60-70%,35-55,2,120,Y,Withdrawn,-68.0,82.0,1,676.0,2.61003861003861,80.0,27.0,50.0,50.0,1.0,1.0,1.0,241,1,0,1
DDD,2014B,2080340,M,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail,-28.0,,0,751.0,2.462295081967213,121.0,56.0,58.66666666666666,67.0,3.0,3.0,1.0,241,1,0,1
DDD,2014B,2109013,F,Scotland,HE Qualification,80-90%,35-55,1,70,N,Withdrawn,-131.0,176.0,1,288.0,2.3801652892561984,176.0,17.0,53.0,78.0,2.0,2.0,1.0,241,1,1,1
DDD,2014B,2110039,M,London Region,Lower Than A Level,30-40%,35-55,1,90,Y,Withdrawn,-24.0,53.0,1,166.0,2.8135593220338984,52.0,14.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2151748,M,North Western Region,Lower Than A Level,10-20,35-55,0,60,Y,Withdrawn,-133.0,31.0,1,386.0,2.992248062015504,27.0,31.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2162388,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-36.0,,0,191.0,2.3875,107.0,21.0,64.0,91.0,3.0,3.0,1.0,241,1,1,1
DDD,2014B,2173688,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-123.0,,0,181.0,1.989010989010989,47.0,17.0,53.0,53.0,1.0,1.0,1.0,241,1,1,1
DDD,2014B,2188469,F,Scotland,A Level or Equivalent,90-100%,0-35,0,75,Y,Fail,-57.0,,0,183.0,1.83,118.0,19.0,80.0,86.0,2.0,2.0,1.0,241,1,1,0
DDD,2014B,2228206,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,2,170,N,Withdrawn,-20.0,116.0,1,874.0,2.5114942528735638,123.0,62.0,83.0,90.0,3.0,3.0,1.0,241,1,0,0
DDD,2014B,2261142,F,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-21.0,,0,1662.0,2.6339144215530905,241.0,144.0,45.66666666666666,89.0,6.0,6.0,1.0,241,1,0,1
DDD,2014B,2265935,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-21.0,216.0,1,1231.0,2.6473118279569894,214.0,80.0,75.6,87.0,5.0,5.0,1.0,241,1,0,0
DDD,2014B,2301511,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-11.0,,0,1112.0,2.895833333333333,177.0,100.0,56.0,60.0,2.0,2.0,1.0,241,1,0,1
DDD,2014B,2305237,M,Ireland,HE Qualification,80-90%,0-35,2,150,N,Withdrawn,-93.0,27.0,1,662.0,2.7355371900826446,25.0,35.0,0.0,0.0,0.0,0.0,0.0,241,1,0,1
DDD,2014B,2305957,F,North Western Region,HE Qualification,0-10%,0-35,1,150,N,Withdrawn,-15.0,191.0,1,38.0,1.5833333333333333,120.0,5.0,49.0,49.0,1.0,1.0,1.0,241,1,1,1
DDD,2014B,2333244,F,Wales,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,-17.0,179.0,1,2186.0,2.6023809523809525,166.0,134.0,97.5,100.0,4.0,4.0,1.0,241,1,0,0
DDD,2014B,2352039,F,North Western Region,Lower Than A Level,30-40%,35-55,1,180,N,Withdrawn,-80.0,19.0,1,254.0,2.791208791208791,20.0,32.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2356318,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,Y,Fail,-7.0,,0,393.0,2.5031847133757963,202.0,31.0,48.4,75.0,5.0,5.0,1.0,241,1,1,1
DDD,2014B,2357168,F,South West Region,Lower Than A Level,60-70%,35-55,0,120,Y,Withdrawn,-78.0,10.0,1,361.0,4.688311688311688,10.0,10.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2365009,M,South West Region,Lower Than A Level,20-30%,35-55,0,90,N,Withdrawn,-79.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2366701,F,South West Region,HE Qualification,40-50%,35-55,2,180,Y,Withdrawn,-5.0,228.0,1,27.0,1.4210526315789471,227.0,6.0,22.0,39.0,3.0,3.0,1.0,241,1,1,1
DDD,2014B,2371311,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-88.0,,0,96.0,2.042553191489361,23.0,5.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2399951,F,East Midlands Region,Lower Than A Level,10-20,35-55,1,120,N,Fail,-73.0,,0,1038.0,3.629370629370629,110.0,34.0,58.333333333333336,72.0,3.0,3.0,1.0,241,1,0,1
DDD,2014B,2411981,M,Wales,A Level or Equivalent,20-30%,35-55,1,180,N,Withdrawn,-79.0,80.0,1,297.0,2.475,72.0,38.0,67.0,67.0,1.0,1.0,1.0,241,1,1,1
DDD,2014B,2444109,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-25.0,81.0,1,102.0,1.457142857142857,60.0,12.0,53.5,55.0,2.0,2.0,1.0,241,1,1,1
DDD,2014B,2446778,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,2,90,N,Withdrawn,-53.0,26.0,1,81.0,2.892857142857143,14.0,8.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2465186,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Fail,-22.0,,0,175.0,2.7777777777777777,25.0,12.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2485856,F,Scotland,Lower Than A Level,20-30%,35-55,2,120,N,Fail,-24.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2495139,F,Wales,Lower Than A Level,20-30%,0-35,0,120,N,Fail,-20.0,,0,105.0,3.28125,31.0,5.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2499850,M,London Region,HE Qualification,50-60%,35-55,1,120,N,Withdrawn,-22.0,178.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2502707,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,2,130,N,Withdrawn,-15.0,223.0,1,385.0,2.376543209876543,216.0,43.0,70.33333333333333,81.0,3.0,0.0,0.0,241,1,1,1
DDD,2014B,2516497,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-165.0,,0,40.0,1.9047619047619049,41.0,3.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2519622,F,South West Region,Lower Than A Level,40-50%,35-55,1,60,N,Withdrawn,-100.0,107.0,1,1888.0,3.025641025641025,109.0,101.0,80.33333333333333,84.0,3.0,3.0,1.0,241,1,0,0
DDD,2014B,2521837,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-66.0,-1.0,1,30.0,3.75,-14.0,2.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2523146,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,2,120,N,Fail,-28.0,,0,66.0,2.2758620689655173,106.0,5.0,84.66666666666667,88.0,3.0,0.0,0.0,241,1,1,0
DDD,2014B,2527077,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Fail,-36.0,,0,1190.0,3.742138364779874,191.0,39.0,86.0,86.0,1.0,1.0,1.0,241,1,0,0
DDD,2014B,2533297,M,South Region,HE Qualification,90-100%,35-55,1,60,N,Fail,-17.0,,0,403.0,3.2764227642276422,132.0,29.0,68.0,72.0,3.0,3.0,1.0,241,1,1,1
DDD,2014B,2533590,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-89.0,,0,32.0,1.6842105263157894,-7.0,3.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2544678,M,London Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,-78.0,26.0,1,205.0,1.9339622641509435,22.0,16.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2545413,M,Yorkshire Region,HE Qualification,40-50%,35-55,0,60,N,Fail,-21.0,,0,380.0,1.623931623931624,85.0,27.0,67.0,67.0,1.0,1.0,1.0,241,1,1,1
DDD,2014B,2558536,M,North Western Region,A Level or Equivalent,0-10%,0-35,2,60,N,Withdrawn,-57.0,10.0,1,76.0,1.809523809523809,6.0,5.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2577480,M,North Western Region,Lower Than A Level,30-40%,0-35,1,120,N,Withdrawn,-23.0,178.0,1,69.0,1.864864864864865,74.0,11.0,75.5,78.0,2.0,0.0,0.0,241,1,1,0
DDD,2014B,2588215,M,North Western Region,Lower Than A Level,10-20,0-35,1,120,Y,Withdrawn,-87.0,158.0,1,331.0,2.878260869565217,154.0,29.0,79.33333333333333,86.0,3.0,3.0,1.0,241,1,1,0
DDD,2014B,2588296,F,Ireland,Lower Than A Level,70-80%,35-55,0,90,N,Withdrawn,-17.0,16.0,1,61.0,2.5416666666666665,4.0,5.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2588543,F,North Western Region,A Level or Equivalent,30-40%,35-55,2,60,Y,Fail,-66.0,,0,1252.0,2.0161030595813205,235.0,88.0,55.42857142857143,76.0,7.0,7.0,1.0,241,1,0,1
DDD,2014B,2595457,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,-144.0,53.0,1,184.0,2.453333333333333,32.0,11.0,66.0,66.0,1.0,1.0,1.0,241,1,1,1
DDD,2014B,2595730,F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-92.0,212.0,1,1610.0,3.4549356223175964,123.0,80.0,77.5,86.0,4.0,4.0,1.0,241,1,0,0
DDD,2014B,2599201,M,North Region,Post Graduate Qualification,Unknown,35-55,0,120,N,Withdrawn,-207.0,-124.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2610581,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-66.0,0.0,1,93.0,2.735294117647059,19.0,5.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2621984,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-119.0,-53.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2623532,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-23.0,144.0,1,623.0,3.4611111111111112,113.0,37.0,51.66666666666666,65.0,3.0,3.0,1.0,241,1,0,1
DDD,2014B,2631092,F,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,-21.0,9.0,1,13.0,3.25,-16.0,1.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2635116,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,-23.0,156.0,1,306.0,1.9615384615384612,145.0,28.0,68.75,83.0,4.0,4.0,1.0,241,1,1,1
DDD,2014B,2636552,F,South East Region,Lower Than A Level,80-90%,0-35,0,90,Y,Withdrawn,-74.0,122.0,1,143.0,2.1343283582089554,61.0,12.0,97.0,97.0,1.0,1.0,1.0,241,1,1,0
DDD,2014B,2638464,M,London Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,-17.0,0.0,1,73.0,1.871794871794872,20.0,6.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2639021,M,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-17.0,80.0,1,165.0,2.7049180327868854,66.0,14.0,56.5,63.0,2.0,2.0,1.0,241,1,1,1
DDD,2014B,2640853,F,North Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-15.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2646737,F,South Region,Lower Than A Level,80-90%,0-35,1,120,Y,Withdrawn,-121.0,41.0,1,211.0,2.318681318681319,40.0,23.0,83.0,83.0,1.0,1.0,1.0,241,1,1,0
DDD,2014B,2668106,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-51.0,151.0,1,672.0,2.217821782178218,151.0,73.0,84.33333333333333,91.0,3.0,3.0,1.0,241,1,0,0
DDD,2014B,2683696,M,South Region,A Level or Equivalent,60-70%,35-55,1,300,N,Withdrawn,-99.0,-51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014B,2686365,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,1,120,N,Fail,-68.0,,0,48.0,1.7142857142857142,51.0,6.0,57.0,57.0,1.0,1.0,1.0,241,1,1,1
DDD,2014B,2689501,F,East Midlands Region,Lower Than A Level,60-70%,0-35,1,60,Y,Withdrawn,-43.0,179.0,1,375.0,2.450980392156863,202.0,43.0,65.66666666666667,80.0,3.0,3.0,1.0,241,1,1,1
DDD,2014B,2692101,M,Wales,Lower Than A Level,40-50%,0-35,1,90,N,Fail,-182.0,,0,26.0,2.363636363636364,48.0,5.0,64.0,64.0,1.0,1.0,1.0,241,1,1,1
DDD,2014B,2696376,F,London Region,Lower Than A Level,80-90%,0-35,3,210,N,Fail,-36.0,,0,282.0,2.737864077669903,240.0,30.0,37.0,56.0,4.0,4.0,1.0,241,1,1,1
DDD,2014B,2698251,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-23.0,,0,1511.0,2.8563327032136105,229.0,77.0,58.142857142857146,76.0,7.0,7.0,1.0,241,1,0,1
DDD,2014B,2710343,M,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail,-57.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,1,1,1
DDD,2014J,8462,M,London Region,HE Qualification,30-40%,55<=,1,60,N,Withdrawn,-38.0,18.0,1,10.0,2.5,10.0,1.0,86.5,93.0,4.0,0.0,0.0,262,1,1,0
DDD,2014J,25572,F,London Region,HE Qualification,10-20,0-35,2,150,N,Withdrawn,-68.0,59.0,1,113.0,1.915254237288136,93.0,23.0,55.0,80.0,2.0,2.0,1.0,262,1,1,1
DDD,2014J,27417,M,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,Withdrawn,-131.0,162.0,1,100.0,2.5641025641025643,162.0,12.0,60.25,80.0,4.0,4.0,1.0,262,1,1,1
DDD,2014J,33387,M,Scotland,HE Qualification,10-20,0-35,2,90,N,Fail,-129.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,33681,M,South East Region,A Level or Equivalent,50-60%,35-55,3,60,Y,Fail,-29.0,,0,30.0,1.5789473684210529,-4.0,2.0,75.75,94.0,4.0,0.0,0.0,262,1,1,0
DDD,2014J,33897,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn,-18.0,41.0,1,0.0,0.0,0.0,0.0,56.0,59.0,3.0,0.0,0.0,262,1,1,1
DDD,2014J,34087,M,South East Region,A Level or Equivalent,60-70%,35-55,1,60,Y,Fail,-107.0,,0,131.0,1.8450704225352117,171.0,19.0,84.25,88.0,4.0,0.0,0.0,262,1,1,0
DDD,2014J,36385,M,West Midlands Region,Lower Than A Level,70-80%,0-35,1,120,Y,Withdrawn,-123.0,-96.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,39208,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,N,Withdrawn,-161.0,-82.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,46016,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-129.0,190.0,1,389.0,1.8436018957345968,190.0,38.0,65.0,65.0,3.0,3.0,1.0,262,1,1,1
DDD,2014J,46812,F,North Region,Lower Than A Level,0-10%,0-35,1,180,Y,Withdrawn,-29.0,39.0,1,141.0,3.0,40.0,15.0,55.0,55.0,1.0,1.0,1.0,262,1,1,1
DDD,2014J,51253,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-161.0,-109.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,51955,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,Y,Fail,-51.0,,0,405.0,1.426056338028169,259.0,69.0,49.71428571428572,70.0,7.0,7.0,1.0,262,1,1,1
DDD,2014J,53632,M,Wales,Lower Than A Level,90-100%,0-35,2,60,N,Fail,-32.0,,0,73.0,2.0277777777777777,158.0,7.0,87.0,98.0,5.0,0.0,0.0,262,1,1,0
DDD,2014J,63015,F,East Anglian Region,Lower Than A Level,70-80%,35-55,1,60,N,Fail,-18.0,,0,694.0,2.059347181008902,262.0,66.0,75.14285714285714,95.0,7.0,7.0,1.0,262,1,0,0
DDD,2014J,63827,M,South West Region,Lower Than A Level,40-50%,0-35,1,60,N,Withdrawn,-68.0,148.0,1,108.0,1.4025974025974026,140.0,22.0,78.33333333333333,90.0,3.0,3.0,1.0,262,1,1,0
DDD,2014J,69239,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,Y,Withdrawn,-99.0,-85.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,73019,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,-8.0,,0,540.0,4.21875,240.0,37.0,45.0,90.0,7.0,7.0,1.0,262,1,1,1
DDD,2014J,73664,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-95.0,,0,103.0,1.4305555555555556,145.0,18.0,25.0,40.0,2.0,2.0,1.0,262,1,1,1
DDD,2014J,75309,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,1,180,N,Withdrawn,-162.0,-32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,75427,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-30.0,,0,1073.0,2.876675603217158,261.0,112.0,66.42857142857143,80.0,7.0,7.0,1.0,262,1,0,1
DDD,2014J,83553,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,60,N,Fail,-16.0,,0,393.0,2.519230769230769,110.0,29.0,61.66666666666666,95.0,3.0,3.0,1.0,262,1,1,1
DDD,2014J,96874,F,South East Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,-43.0,,0,119.0,1.7761194029850746,87.0,22.0,70.0,70.0,1.0,1.0,1.0,262,1,1,1
DDD,2014J,99075,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-59.0,,0,1369.0,1.9783236994219653,259.0,96.0,51.833333333333336,75.0,6.0,6.0,1.0,262,1,0,1
DDD,2014J,99609,F,South East Region,Lower Than A Level,80-90%,0-35,0,70,N,Withdrawn,-151.0,27.0,1,139.0,2.673076923076923,26.0,11.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,100561,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail,-35.0,,0,950.0,2.03862660944206,242.0,112.0,67.14285714285714,87.0,7.0,7.0,1.0,262,1,0,1
DDD,2014J,101187,F,London Region,HE Qualification,30-40%,35-55,0,120,N,Withdrawn,-157.0,-74.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,101279,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,-144.0,,0,112.0,2.1538461538461537,37.0,8.0,55.0,55.0,1.0,1.0,1.0,262,1,1,1
DDD,2014J,103891,M,South Region,HE Qualification,70-80%,0-35,1,90,N,Withdrawn,-25.0,5.0,1,83.0,3.952380952380953,-13.0,6.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,104215,M,Scotland,A Level or Equivalent,0-10%,0-35,0,270,N,Withdrawn,-103.0,-43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,104772,M,South West Region,A Level or Equivalent,70-80%,35-55,1,60,N,Fail,-50.0,,0,341.0,3.6666666666666665,192.0,32.0,66.6,79.0,5.0,2.0,0.4,262,1,1,1
DDD,2014J,111415,M,South Region,A Level or Equivalent,50-60%,35-55,1,60,N,Withdrawn,-44.0,-32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,118578,F,Scotland,A Level or Equivalent,60-70%,0-35,2,60,Y,Withdrawn,-30.0,151.0,1,792.0,2.175824175824176,149.0,77.0,59.75,85.0,4.0,4.0,1.0,262,1,0,1
DDD,2014J,123053,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,120,N,Withdrawn,-44.0,170.0,1,342.0,1.8895027624309395,170.0,52.0,85.8,95.0,5.0,5.0,1.0,262,1,1,0
DDD,2014J,123957,F,North Western Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail,-39.0,,0,64.0,2.3703703703703702,130.0,6.0,62.5,69.0,4.0,0.0,0.0,262,1,1,1
DDD,2014J,124210,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-89.0,-31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,124728,F,North Western Region,A Level or Equivalent,10-20,35-55,1,60,Y,Withdrawn,-153.0,156.0,1,1802.0,2.516759776536313,150.0,84.0,75.0,80.0,2.0,2.0,1.0,262,1,0,0
DDD,2014J,125830,F,South West Region,HE Qualification,40-50%,35-55,0,120,Y,Withdrawn,-9.0,195.0,1,1810.0,3.339483394833948,195.0,90.0,69.25,85.0,4.0,4.0,1.0,262,1,0,1
DDD,2014J,131152,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-143.0,,0,377.0,2.179190751445087,247.0,40.0,60.57142857142857,95.0,7.0,7.0,1.0,262,1,1,1
DDD,2014J,132157,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,Y,Fail,-32.0,,0,698.0,1.8177083333333333,262.0,127.0,61.85714285714285,85.0,7.0,7.0,1.0,262,1,0,1
DDD,2014J,132511,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-144.0,,0,403.0,2.741496598639456,156.0,42.0,67.75,75.0,4.0,4.0,1.0,262,1,1,1
DDD,2014J,134920,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-32.0,,0,236.0,1.84375,239.0,25.0,47.142857142857146,85.0,7.0,7.0,1.0,262,1,1,1
DDD,2014J,135999,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-28.0,12.0,1,188.0,2.506666666666667,41.0,19.0,55.0,55.0,1.0,1.0,1.0,262,1,1,1
DDD,2014J,138715,M,South East Region,A Level or Equivalent,0-10%,0-35,1,60,N,Fail,-38.0,,0,36.0,2.4,187.0,8.0,73.75,83.0,4.0,0.0,0.0,262,1,1,0
DDD,2014J,145188,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Fail,-60.0,,0,26.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,262,1,1,1
DDD,2014J,145578,F,Scotland,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,-68.0,68.0,1,659.0,3.450261780104712,67.0,33.0,59.333333333333336,65.0,3.0,3.0,1.0,262,1,0,1
DDD,2014J,146943,F,North Western Region,Lower Than A Level,30-40%,35-55,0,120,Y,Withdrawn,-161.0,96.0,1,821.0,2.414705882352941,95.0,61.0,86.0,88.0,3.0,3.0,1.0,262,1,0,0
DDD,2014J,147715,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-43.0,,0,861.0,2.1908396946564888,237.0,61.0,69.71428571428571,100.0,7.0,7.0,1.0,262,1,0,1
DDD,2014J,154073,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,-149.0,,0,343.0,1.9378531073446328,244.0,40.0,53.285714285714285,70.0,7.0,7.0,1.0,262,1,1,1
DDD,2014J,158575,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-156.0,114.0,1,457.0,2.077272727272727,118.0,39.0,66.66666666666667,70.0,3.0,3.0,1.0,262,1,1,1
DDD,2014J,160181,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-120.0,166.0,1,2746.0,2.7377866400797606,165.0,146.0,66.6,75.0,5.0,5.0,1.0,262,1,0,1
DDD,2014J,162337,F,West Midlands Region,Lower Than A Level,30-40%,0-35,1,120,N,Fail,-86.0,,0,442.0,3.453125,54.0,27.0,55.0,55.0,1.0,1.0,1.0,262,1,1,1
DDD,2014J,163996,M,South East Region,Lower Than A Level,10-20,0-35,0,90,N,Fail,-154.0,,0,775.0,2.2142857142857144,239.0,87.0,47.0,65.0,7.0,7.0,1.0,262,1,0,1
